20210608140648.462,40,200.5,0,0,true,0
20210608140648.657,40,200,90,200,false,0
20210608140648.856,40,207.5,90,200,false,0
20210608140649.056,40,233,90,200,false,0
20210608140649.255,40,276.5,90,200,false,0
20210608140649.456,40,338,90,200,false,0.00390625
20210608140649.657,40,388,90,205,false,0
20210608140649.857,40,388,90,227.5,false,0
20210608140650.055,40,388,90,268,false,0
20210608140650.258,40,388,90,326.5,false,0
20210608140650.457,40,388,90,388,false,0.00390625
20210608140650.658,40,388,90,388,false,0
20210608140650.856,40,388,90,388,false,0
20210608140651.056,40,388,90,388,false,0
20210608140651.255,40,388,90,388,false,0
20210608140651.458,40,388,90,388,false,0
20210608140651.655,40,388,90,388,false,0
20210608140651.857,40,388,90,388,false,0
20210608140652.056,40,388,90,388,false,0
20210608140652.265,40,388,90,388,false,0
20210608140652.458,40,388,90,388,false,0
20210608140652.657,40,388,90,388,false,0
20210608140652.857,40,388,90,388,false,0
20210608140653.066,40,388,90,388,false,0
20210608140653.257,40,388,90,388,false,0
20210608140653.455,40,388,90,388,false,0
20210608140653.655,40,388,90,388,false,0.00390625
20210608140653.856,40,388,90,388,false,0
20210608140654.057,40,388,90,388,false,0.00390625
20210608140654.258,40,388,90,388,false,0
20210608140654.459,40,388,90,388,false,0.00390625
20210608140654.655,40,388,90,388,false,0.00390625
20210608140654.857,40,388,90,388,false,0
20210608140655.055,40,388,90,388,false,0
20210608140655.259,40,388,90,388,false,0
20210608140655.455,40,388,90,388,false,0
20210608140655.655,40,388,90,388,false,0.00390625
20210608140655.866,40,388,90,388,false,0.00390625
20210608140656.058,40,388,90,388,false,0
20210608140656.257,40,388,90,388,false,0
20210608140656.456,40,388,90,388,false,0.00390625
20210608140656.656,40,388,90,388,false,0
20210608140656.856,40,388,90,388,false,0
20210608140657.058,40,388,90,388,false,0.00390625
20210608140657.256,40,388,90,388,false,0.00390625
20210608140657.456,40,388,90,388,false,0.00390625
20210608140657.656,40,388,90,388,false,0.00390625
20210608140657.856,40,388,90,388,false,0
20210608140658.058,40,388,90,388,false,0
20210608140658.256,40,388,90,388,false,0.00390625
20210608140658.458,40,388,90,388,false,0
20210608140658.659,40,388,90,388,false,0.00390625
20210608140658.856,40,388,90,388,false,0
20210608140659.056,40,388,90,388,false,0
20210608140659.258,40,388,90,388,false,0
20210608140659.458,40,388,90,388,false,0
20210608140659.656,40,388,90,388,false,0
20210608140659.855,40,388,90,388,false,0
20210608140700.056,40,388,90,388,false,0
20210608140700.258,40,388,90,388,false,0
20210608140700.457,40,388,90,388,false,0
20210608140700.657,40,388,90,388,false,0
20210608140700.856,40,388,90,388,false,0
20210608140701.055,40,388,90,388,false,0
20210608140701.257,40,388,90,388,false,0.00390625
20210608140701.458,40,388,90,388,false,0
20210608140701.659,40,388,90,388,false,0.00390625
20210608140701.856,40,388,90,388,false,0
20210608140702.056,40,388,90,388,false,0
20210608140702.256,40,388,90,388,false,0.00390625
20210608140702.456,40,388,90,388,false,0.00390625
20210608140702.658,40,388,90,388,false,0
20210608140702.859,40,388,90,388,false,0.00390625
20210608140703.055,40,388,90,388,false,0
20210608140703.260,40,388,90,388,false,0.00390625
20210608140703.460,40,388,90,388,false,0.00390625
20210608140703.656,40,388,90,388,false,0
20210608140703.856,40,388,90,388,false,0
20210608140704.056,40,388,90,388,false,0
20210608140704.256,40,388,90,388,false,0.00390625
20210608140704.456,40,388,90,388,false,0.00390625
20210608140704.656,40,388,90,388,false,0.00390625
20210608140704.857,40,388,90,388,false,0
20210608140705.058,40,388,90,388,false,0
20210608140705.256,40,388,90,388,false,0.00390625
20210608140705.462,40,388,90,388,false,0
20210608140705.655,40,388,90,388,false,0.00390625
20210608140705.858,40,388,90,388,false,0
20210608140706.058,40,388,90,388,false,0
20210608140706.257,40,388,90,388,false,0.00390625
20210608140706.456,40,388,90,388,false,0.00390625
20210608140706.655,40,388,90,388,false,0.00390625
20210608140706.857,40,388,90,388,false,0
20210608140707.059,40,388,90,388,false,0
20210608140707.257,40,388,90,388,false,0.00390625
20210608140707.455,40,388,90,388,false,0
20210608140707.655,40,388,90,388,false,0.00390625
20210608140707.855,40,388,90,388,false,0
20210608140708.057,40,388,90,388,false,0.00390625
20210608140708.258,40,388,90,388,false,0
20210608140708.462,40,388,90,388,false,0
20210608140708.656,40,388,90,388,false,0
20210608140708.858,40,388,90,388,false,0.00390625
20210608140709.058,40,388,90,388,false,0.00390625
20210608140709.259,40,388,90,388,false,0
20210608140709.458,40,388,90,388,false,0
20210608140709.655,40,388,90,388,false,0.00390625
20210608140709.855,40,388,90,388,false,0
20210608140710.057,40,388,90,388,false,0.00390625
20210608140710.257,40,388,90,388,false,0
20210608140710.456,40,388,90,388,false,0.00390625
20210608140710.659,40,388,90,388,false,0.00390625
20210608140710.855,40,388,90,388,false,0
20210608140711.057,40,388,90,388,false,0.00390625
20210608140711.255,40,388,90,388,false,0
20210608140711.458,40,388,90,388,false,0
20210608140711.656,40,388,90,388,false,0
20210608140711.856,40,388,90,388,false,0
20210608140712.059,40,388,90,388,false,0
20210608140712.256,40,388,90,388,false,0.00390625
20210608140712.457,40,388,90,388,false,0.00390625
20210608140712.657,40,388,90,388,false,0
20210608140712.858,40,388,90,388,false,0.00390625
20210608140713.056,40,388,90,388,false,0
20210608140713.258,40,388,90,388,false,0
20210608140713.458,40,388,90,388,false,0
20210608140713.656,40,388,90,388,false,0
20210608140713.856,40,388,90,388,false,0
20210608140714.057,40,388,90,388,false,0.00390625
20210608140714.256,40,388,90,388,false,0.00390625
20210608140714.456,40,388,90,388,false,0.00390625
20210608140714.658,40,388,90,388,false,0
20210608140714.856,40,388,90,388,false,0
20210608140715.061,40,388,90,388,false,0.00390625
20210608140715.257,40,388,90,388,false,0
20210608140715.457,40,388,90,388,false,0
20210608140715.657,40,388,90,388,false,0
20210608140715.857,40,388,90,388,false,0
20210608140716.058,40,388,90,388,false,0
20210608140716.255,40,388,90,388,false,0
20210608140716.461,40,388,90,388,false,0.00390625
20210608140716.661,40,388,90,388,false,0.00390625
20210608140716.855,40,388,90,388,false,0
20210608140717.055,40,388,90,388,false,0
20210608140717.256,40,388,90,388,false,0.00390625
20210608140717.456,40,388,90,388,false,0.00390625
20210608140717.656,40,388,90,388,false,0
20210608140717.856,40,388,90,388,false,0
20210608140718.058,40,388,90,388,false,0
20210608140718.256,40,388,90,388,false,0.00390625
20210608140718.456,40,388,90,388,false,0.00390625
20210608140718.656,40,388,90,388,false,0
20210608140718.859,40,388,90,388,false,0.00390625
20210608140719.056,40,388,90,388,false,0
20210608140719.257,40,388,90,388,false,0.00390625
20210608140719.456,40,388,90,388,false,0.00390625
20210608140719.665,40,388,90,388,false,0
20210608140719.855,40,388,90,388,false,0
20210608140720.061,40,388,90,388,false,0.00390625
20210608140720.258,40,388,90,388,false,0
20210608140720.463,40,388,90,388,false,0.01171875
20210608140720.656,40,388,90,388,false,0
20210608140720.855,40,388,90,388,false,0
20210608140721.056,40,388,90,388,false,0
20210608140721.256,40,388,90,388,false,0.00390625
20210608140721.456,40,388,90,388,false,0.00390625
20210608140721.658,40,388,90,388,false,0
20210608140721.856,40,388,90,388,false,0
20210608140722.055,40,388,90,388,false,0
20210608140722.257,40,388,90,388,false,0
20210608140722.457,40,388,90,388,false,0
20210608140722.659,40,388,90,388,false,0.00390625
20210608140722.854,40,388,90,388,false,0
20210608140723.056,40,388,90,388,false,0
20210608140723.258,40,388,90,388,false,0
20210608140723.455,40,388,90,388,false,0
20210608140723.655,40,388,90,388,false,0.00390625
20210608140723.855,40,388,90,388,false,0
20210608140724.055,40,388,90,388,false,0
20210608140724.256,40,388,90,388,false,0.00390625
20210608140724.456,40,388,90,388,false,0
20210608140724.657,40,388,90,388,false,0
20210608140724.857,40,388,90,388,false,0
20210608140725.055,40,388,90,388,false,0
20210608140725.256,40,388,90,388,false,0.00390625
20210608140725.456,40,388,90,388,false,0
20210608140725.657,40,388,90,388,false,0
20210608140725.857,40,388,90,388,false,0
20210608140726.056,40,388,90,388,false,0
20210608140726.255,40,388,90,388,false,0
20210608140726.454,40,388,90,388,false,0
20210608140726.654,40,388,90,388,false,0
20210608140726.855,40,388,90,388,false,0
20210608140727.055,40,388,90,388,false,0
20210608140727.256,40,388,90,388,false,0.00390625
20210608140727.456,40,388,90,388,false,0.00390625
20210608140727.655,40,388,90,388,false,0.00390625
20210608140727.856,40,388,90,388,false,0
20210608140728.057,40,388,90,388,false,0.00390625
20210608140728.257,40,388,90,388,false,0
20210608140728.455,40,388,90,388,false,0
20210608140728.657,40,388,90,388,false,0
20210608140728.857,40,388,90,388,false,0
20210608140729.057,40,388,90,388,false,0.00390625
20210608140729.258,40,388,90,388,false,0
20210608140729.455,40,388,90,388,false,0
20210608140729.655,40,388,90,388,false,0.00390625
20210608140729.855,40,388,90,388,false,0
20210608140730.057,40,388,90,388,false,0.00390625
20210608140730.258,40,388,90,388,false,0
20210608140730.459,40,388,90,388,false,0.00390625
