20210608152357.325,76,388,90,388,false,0
20210608152357.825,136,260.5,90,388,false,0
20210608152358.325,196,245.5,90,388,false,0
20210608152358.825,256,328,90,388,false,0
20210608152359.325,272,388,90,388,false,0
20210608152359.825,224,388,90,388,false,0
20210608152400.326,164,298,90,388,false,0
20210608152400.828,104,238,90,388,false,0.00390625
20210608152401.324,44,290.5,90,388,false,0
20210608152401.827,0,388,90,388,false,0.00390625
20210608152402.326,56,388,90,388,false,0
20210608152402.824,120,290.5,90,388,false,0.00390625
20210608152403.325,180,238,90,388,false,0
20210608152403.830,240,298,90,388,false,0
20210608152404.329,284,388,90,388,false,0.00390625
20210608152404.826,244,388,90,388,false,0
20210608152405.324,184,343,90,388,false,0.00390625
20210608152405.828,120,243,90,388,false,0.00390625
20210608152406.334,60,265.5,90,388,false,0.00390625
20210608152406.825,16,388,90,388,false,0
20210608152407.325,72,376,90,388,false,0
20210608152407.826,132,256,90,388,false,0
20210608152408.326,192,248.5,90,388,false,0
20210608152408.825,252,328,90,388,false,0
20210608152409.323,276,380.5,90,388,false,0.00390625
20210608152409.825,276,388,90,388,false,0
20210608152410.323,268,388,90,388,false,0.00390625
20210608152410.834,268,388,90,388,false,0.00390625
20210608152411.326,272,388,90,388,false,0
20210608152411.826,268,388,90,388,false,0
20210608152412.325,204,388,90,388,false,0
20210608152412.827,144,271,90,388,false,0.00390625
20210608152413.326,84,241,90,388,false,0
20210608152413.825,24,323.5,90,388,false,0
20210608152414.328,28,388,90,388,false,0.00390625
20210608152414.825,88,314.5,90,388,false,0
20210608152415.324,148,239.5,90,388,false,0
20210608152415.825,212,283.5,90,388,false,0
20210608152416.329,272,331,90,388,false,0
20210608152416.825,252,388,90,388,false,0
20210608152417.327,192,388,90,388,false,0.00390625
20210608152417.825,132,271,90,388,false,0
20210608152418.325,72,241,90,388,false,0
20210608152418.826,12,323.5,90,388,false,0
20210608152419.327,44,388,90,388,false,0.00390625
20210608152419.831,104,333,90,388,false,0.00390625
20210608152420.326,164,243,90,388,false,0
20210608152420.827,224,265.5,90,388,false,0.00390625
20210608152421.325,284,388,90,388,false,0
20210608152421.826,244,388,90,388,false,0
20210608152422.324,180,353.5,90,388,false,0
20210608152422.830,120,248.5,90,388,false,0
20210608152423.325,60,256,90,388,false,0
20210608152423.829,4,376,90,388,false,0
20210608152424.324,56,388,90,388,false,0.00390625
20210608152424.826,116,260.5,90,388,false,0
20210608152425.326,176,245.5,90,388,false,0
20210608152425.825,240,328,90,388,false,0
20210608152426.327,268,355.5,90,388,false,0.00390625
20210608152426.827,268,388,90,388,false,0.00390625
20210608152427.325,268,388,90,388,false,0
20210608152427.829,208,388,90,388,false,0
20210608152428.326,148,265.5,90,388,false,0
20210608152428.828,84,245.5,90,388,false,0
20210608152429.326,28,343,90,388,false,0
20210608152429.827,28,388,90,388,false,0.00390625
20210608152430.324,28,388,90,388,false,0
20210608152430.827,36,388,90,388,false,0.00390625
20210608152431.325,96,306,90,388,false,0
20210608152431.834,156,238.5,90,388,false,0.00390625
20210608152432.325,220,290.5,90,388,false,0
20210608152432.823,280,337.5,90,388,false,0
20210608152433.325,340,369,90,388,false,0
20210608152433.826,296,438,90,388,false,0
20210608152434.328,252,513,90,388,false,0.00390625
20210608152434.828,40,218,90,388,true,0.00390625
20210608152435.325,40,338,90,200,false,0
20210608152435.827,40,388,90,245.5,true,0.00390625
20210608152436.325,40,388,90,388,false,0
20210608152436.824,92,283.5,90,388,false,0
20210608152437.330,152,238.5,90,388,false,0
20210608152437.826,212,306,90,388,false,0
20210608152438.325,272,246,90,388,false,0
20210608152438.826,328,178,90,388,false,0
20210608152439.324,272,230.5,90,388,false,0.00390625
20210608152439.825,212,328,90,388,false,0
20210608152440.323,240,328,90,388,false,0
20210608152440.825,300,200.5,90,388,false,0
20210608152441.324,352,185.5,90,388,false,0
20210608152441.825,300,283,90,388,false,0
20210608152442.324,236,388,90,388,false,0
20210608152442.827,176,333,90,388,false,0.00390625
20210608152443.324,136,243,90,388,false,0.00390625
20210608152443.827,196,265.5,90,388,false,0.00390625
20210608152444.326,256,283,90,388,false,0
20210608152444.827,312,185.5,90,388,false,0.00390625
20210608152445.327,252,205.5,90,388,false,0.00390625
20210608152445.824,192,328,90,388,false,0
20210608152446.325,132,238,90,388,false,0
20210608152446.826,72,178,90,388,false,0
20210608152447.327,12,230.5,90,388,false,0.00390625
20210608152447.825,28,388,90,388,false,0
20210608152448.324,88,343,90,388,false,0
20210608152448.825,152,243,90,388,false,0
20210608152449.326,212,265.5,90,388,false,0
20210608152449.824,272,263.5,90,388,false,0
20210608152450.327,332,181,90,388,false,0.00390625
20210608152450.827,320,211,90,388,false,0.00390625
20210608152451.333,260,353.5,90,388,false,0
20210608152451.836,200,388,90,388,false,0
20210608152452.324,136,265.5,90,388,false,0
20210608152452.827,76,243,90,388,false,0.00390625
20210608152453.327,16,333,90,388,false,0.00390625
20210608152453.827,72,388,90,388,false,0.00390625
20210608152454.324,132,271,90,388,false,0.00390625
20210608152454.826,192,241,90,388,false,0
20210608152455.325,216,328,90,388,false,0
20210608152455.827,276,211,90,388,false,0.00390625
20210608152456.327,336,181,90,388,false,0.00390625
20210608152456.824,316,263.5,90,388,false,0
20210608152457.324,256,388,90,388,false,0
20210608152457.826,196,388,90,388,false,0
20210608152458.323,136,283.5,90,388,false,0.00390625
20210608152458.829,72,239.5,90,388,false,0
20210608152459.327,48,314.5,90,388,false,0.00390625
20210608152459.826,108,291.5,90,388,false,0.00390625
20210608152500.326,168,209,90,388,false,0
20210608152500.826,228,239,90,388,false,0
20210608152501.328,248,381.5,90,388,false,0.00390625
20210608152501.825,248,290.5,90,388,false,0
20210608152502.324,308,238,90,388,false,0
20210608152502.825,296,298,90,388,false,0
20210608152503.324,236,388,90,388,false,0
20210608152503.826,176,314.5,90,388,false,0
20210608152504.324,116,239.5,90,388,false,0
20210608152504.827,56,277,90,388,false,0.00390625
20210608152505.326,60,388,90,388,false,0
20210608152505.826,120,283.5,90,388,false,0
20210608152506.327,180,238.5,90,388,false,0.00390625
20210608152506.824,204,306,90,388,false,0
20210608152507.324,240,273,90,388,false,0
20210608152507.825,300,183,90,388,false,0
20210608152508.324,320,205.5,90,388,false,0
20210608152508.823,256,353.5,90,388,false,0
20210608152509.323,204,353.5,90,388,false,0
20210608152509.834,204,248.5,90,388,false,0.00390625
20210608152510.324,192,256,90,388,false,0
20210608152510.825,216,328,90,388,false,0
20210608152511.324,276,205.5,90,388,false,0
20210608152511.835,324,185.5,90,388,false,0
20210608152512.326,276,283,90,388,false,0
20210608152512.825,244,388,90,388,false,0
20210608152513.324,216,306,90,388,false,0
20210608152513.824,160,238.5,90,388,false,0
20210608152514.327,160,283.5,90,388,false,0.00390625
20210608152514.824,184,328,90,388,false,0
20210608152515.325,248,238,90,388,false,0
20210608152515.825,308,178,90,388,false,0
20210608152516.324,300,230.5,90,388,false,0
20210608152516.824,240,388,90,388,false,0
20210608152517.325,180,364.5,90,388,false,0
20210608152517.827,120,252,90,388,false,0.00390625
20210608152518.326,124,256,90,388,false,0
20210608152518.825,124,328,90,388,false,0
20210608152519.325,124,328,90,388,false,0
20210608152519.826,124,328,90,388,false,0
20210608152520.325,124,328,90,388,false,0
20210608152520.827,160,328,90,388,false,0.00390625
20210608152521.326,220,273,90,388,false,0
20210608152521.825,284,181,90,388,false,0
20210608152522.325,308,211,90,388,false,0
20210608152522.825,248,353.5,90,388,false,0
20210608152523.327,188,314.5,90,388,false,0.00390625
20210608152523.827,140,239.5,90,388,false,0.00390625
20210608152524.325,140,277,90,388,false,0
20210608152524.824,200,304.5,90,388,false,0
20210608152525.324,264,188.5,90,388,false,0
20210608152525.827,324,196,90,388,false,0.00390625
20210608152526.333,276,316,90,388,false,0
20210608152526.829,216,343,90,388,false,0
20210608152527.326,156,245.5,90,388,false,0
20210608152527.826,96,260.5,90,388,false,0
20210608152528.325,64,356,90,388,false,0
20210608152528.825,64,291.5,90,388,false,0
20210608152529.326,116,209,90,388,false,0
20210608152529.825,176,239,90,388,false,0
20210608152530.327,236,293.5,90,388,false,0.00390625
20210608152530.823,296,188.5,90,388,false,0
20210608152531.325,260,196,90,388,false,0
20210608152531.823,196,328,90,388,false,0
20210608152532.325,136,238,90,388,false,0
20210608152532.826,76,178,90,388,false,0
20210608152533.327,36,230.5,90,388,false,0.00390625
20210608152533.825,96,356,90,388,false,0
20210608152534.328,156,239,90,388,false,0.00390625
20210608152534.833,220,211,90,388,false,0
20210608152535.324,280,301,90,388,false,0
20210608152535.826,244,376,90,388,false,0
20210608152536.325,184,256,90,388,false,0
20210608152536.825,132,248.5,90,388,false,0
20210608152537.324,180,328,90,388,false,0
20210608152537.825,240,223.5,90,388,false,0
20210608152538.325,236,179.5,90,388,false,0
20210608152538.824,192,254.5,90,388,false,0
20210608152539.324,192,293.5,90,388,false,0
20210608152539.824,192,188.5,90,388,false,0
20210608152540.328,192,196,90,388,false,0.00390625
20210608152540.825,192,316,90,388,false,0
20210608152541.327,192,328,90,388,false,0.00390625
20210608152541.824,192,328,90,388,false,0
20210608152542.325,192,328,90,388,false,0
20210608152542.823,196,328,90,388,false,0
20210608152543.326,256,246,90,388,false,0
20210608152543.825,232,178.5,90,388,false,0
20210608152544.323,172,223.5,90,388,false,0.00390625
20210608152544.827,152,328,90,388,false,0.00390625
20210608152545.328,92,217,90,388,false,0
20210608152545.825,144,179.5,90,388,false,0
20210608152546.323,204,254.5,90,388,false,0.00390625
20210608152546.825,264,263.5,90,388,false,0
20210608152547.326,268,181,90,388,false,0
20210608152547.823,208,211,90,388,false,0
20210608152548.332,144,328,90,388,false,0
20210608152548.824,84,211,90,388,false,0
20210608152549.324,120,181,90,388,false,0
20210608152549.826,180,263.5,90,388,false,0
20210608152550.325,240,293.5,90,388,false,0
20210608152550.826,276,188.5,90,388,false,0
20210608152551.323,212,200.5,90,388,false,0
20210608152551.824,152,328,90,388,false,0
20210608152552.325,92,211,90,388,false,0
20210608152552.825,144,181,90,388,false,0
20210608152553.324,204,263.5,90,388,false,0
20210608152553.825,264,246,90,388,false,0
20210608152554.323,244,178.5,90,388,false,0
20210608152554.823,180,230.5,90,388,false,0
20210608152555.323,120,283,90,388,false,0
20210608152555.824,116,185.5,90,388,false,0
20210608152556.324,176,200.5,90,388,false,0
20210608152556.825,236,328,90,388,false,0
20210608152557.324,288,211,90,388,false,0
20210608152557.823,228,181,90,388,false,0
20210608152558.326,164,273,90,388,false,0
20210608152558.825,104,330,90,388,false,0
20210608152559.325,64,356,90,388,false,0
20210608152559.826,112,321.5,90,388,false,0
20210608152600.325,172,216.5,90,388,false,0
20210608152600.830,224,224,90,388,false,0
20210608152601.324,164,328,90,388,false,0
20210608152601.825,104,238,90,388,false,0
20210608152602.323,124,178,90,388,false,0.00390625
20210608152602.831,184,230.5,90,388,false,0
20210608152603.326,244,316,90,388,false,0
20210608152603.830,280,196,90,388,false,0
20210608152604.323,220,188.5,90,388,false,0.00390625
20210608152604.824,156,304.5,90,388,false,0
20210608152605.326,96,230.5,90,388,false,0
20210608152605.825,108,178,90,388,false,0
20210608152606.327,168,238,90,388,false,0
20210608152606.825,228,328,90,388,false,0
20210608152607.326,256,205.5,90,388,false,0
20210608152607.826,192,185.5,90,388,false,0
20210608152608.324,132,283,90,388,false,0
20210608152608.823,72,338.5,90,388,false,0
20210608152609.323,20,388,90,388,false,0
20210608152609.825,76,314.5,90,388,false,0
20210608152610.327,136,239.5,90,388,false,0.00390625
20210608152610.827,196,277,90,388,false,0.00390625
20210608152611.324,260,254.5,90,388,false,0
20210608152611.824,232,179.5,90,388,false,0
20210608152612.325,172,217,90,388,false,0
20210608152612.825,144,328,90,388,false,0
20210608152613.326,84,211,90,388,false,0
20210608152613.824,136,181,90,388,false,0
20210608152614.324,196,263.5,90,388,false,0
20210608152614.823,260,328,90,388,false,0
20210608152615.323,320,361,90,388,false,0.00390625
20210608152615.825,276,423,90,388,false,0
20210608152616.323,236,437,90,388,false,0
20210608152616.824,236,549.5,90,388,false,0
20210608152617.325,40,239,90,388,true,0
20210608152617.826,40,388,90,200,false,0
20210608152618.322,40,388,90,268,false,-0.00390625
20210608152618.824,96,277,90,388,false,0
20210608152619.326,152,239.5,90,388,false,0
20210608152619.824,152,314.5,90,388,false,0
20210608152620.327,180,328,90,388,false,0.00390625
20210608152620.827,240,304.5,90,388,false,0.00390625
20210608152621.324,232,188.5,90,388,false,0
20210608152621.824,172,196,90,388,false,0
20210608152622.327,156,316,90,388,false,0.00390625
20210608152622.825,96,238,90,388,false,0
20210608152623.327,108,178,90,388,false,0.00390625
20210608152623.825,168,230.5,90,388,false,0
20210608152624.325,232,304.5,90,388,false,0
20210608152624.823,252,192,90,388,false,0
20210608152625.325,192,192,90,388,false,0
20210608152625.825,148,304.5,90,388,false,0
20210608152626.323,96,238,90,388,false,0
20210608152626.825,124,178,90,388,false,0
20210608152627.325,184,230.5,90,388,false,0
20210608152627.823,248,283,90,388,false,0
20210608152628.326,252,185.5,90,388,false,0
20210608152628.824,192,200.5,90,388,false,0
20210608152629.322,132,328,90,388,false,0
20210608152629.825,72,211,90,388,false,0
20210608152630.327,132,181,90,388,false,0.00390625
20210608152630.824,192,263.5,90,388,false,0
20210608152631.324,256,263.5,90,388,false,0
20210608152631.826,260,181,90,388,false,0
20210608152632.323,200,211,90,388,false,0
20210608152632.826,140,316,90,388,false,0
20210608152633.326,112,196,90,388,false,0
20210608152633.824,172,188.5,90,388,false,0
20210608152634.325,236,304.5,90,388,false,0
20210608152634.825,296,223.5,90,388,false,0
20210608152635.325,252,178.5,90,388,false,0
20210608152635.825,192,246,90,388,false,0
20210608152636.323,132,304.5,90,388,false,0
20210608152636.824,72,192,90,388,false,0
20210608152637.323,116,192,90,388,false,0
20210608152637.824,180,316,90,388,false,0
20210608152638.324,240,283,90,388,false,0
20210608152638.827,244,185.5,90,388,false,0.00390625
20210608152639.324,184,200.5,90,388,false,0
20210608152639.823,124,328,90,388,false,0
20210608152640.325,64,342,90,388,false,0
20210608152640.827,80,343,90,388,false,0.00390625
20210608152641.327,140,245.5,90,388,false,0.00390625
20210608152641.823,200,260.5,90,388,false,0
20210608152642.323,260,324,90,388,false,0
20210608152642.824,272,388,90,388,false,0
20210608152643.325,212,323.5,90,388,false,0
20210608152643.837,208,241,90,388,false,0
20210608152644.323,212,277,90,388,false,0
20210608152644.825,252,304.5,90,388,false,0
20210608152645.322,296,192,90,388,false,0
20210608152645.824,236,192,90,388,false,0
20210608152646.324,176,304.5,90,388,false,0
20210608152646.830,116,246,90,388,false,0
20210608152647.326,104,178.5,90,388,false,0
20210608152647.828,168,230.5,90,388,false,0
20210608152648.322,228,328,90,388,false,0
20210608152648.823,272,205.5,90,388,false,0.00390625
20210608152649.323,212,183,90,388,false,0
20210608152649.826,152,273,90,388,false,0
20210608152650.323,128,283,90,388,false,0.00390625
20210608152650.824,96,183,90,388,false,0.00390625
20210608152651.323,156,205.5,90,388,false,0.00390625
20210608152651.822,216,328,90,388,false,0
20210608152652.325,276,211,90,388,false,0
20210608152652.823,224,181,90,388,false,0.00390625
20210608152653.324,164,263.5,90,388,false,0
20210608152653.823,104,254.5,90,388,false,0.00390625
20210608152654.322,112,178.5,90,388,false,0
20210608152654.822,172,223.5,90,388,false,0
20210608152655.323,232,328,90,388,false,0.00390625
20210608152655.823,292,223.5,90,388,false,0.00390625
20210608152656.325,276,178.5,90,388,false,0
20210608152656.825,216,246,90,388,false,0
20210608152657.322,152,328,90,388,false,0
20210608152657.823,196,293.5,90,388,false,0.00390625
20210608152658.324,160,188.5,90,388,false,0.00390625
20210608152658.822,148,196,90,388,false,0
20210608152659.324,208,316,90,388,false,0
20210608152659.832,268,238,90,388,false,0
20210608152700.324,224,178,90,388,false,0.00390625
20210608152700.823,188,238,90,388,false,0.00390625
20210608152701.332,128,283,90,388,false,0.00390625
20210608152701.825,108,185.5,90,388,false,0
20210608152702.322,168,200.5,90,388,false,0
20210608152702.822,228,328,90,388,false,0
20210608152703.323,280,211,90,388,false,0.00390625
20210608152703.821,220,181,90,388,false,0
20210608152704.323,156,273,90,388,false,0.00390625
20210608152704.824,96,238,90,388,false,0.00390625
20210608152705.323,116,178,90,388,false,0.00390625
20210608152705.823,176,230.5,90,388,false,0.00390625
20210608152706.322,236,304.5,90,388,false,0
20210608152706.827,272,192,90,388,false,0.00390625
20210608152707.324,208,196,90,388,false,0
20210608152707.825,148,316,90,388,false,0
20210608152708.325,96,217,90,388,false,0
20210608152708.825,156,179.5,90,388,false,0.00390625
20210608152709.321,216,254.5,90,388,false,0
20210608152709.829,276,246,90,388,false,0
20210608152710.322,216,178.5,90,388,false,0
20210608152710.821,152,230.5,90,388,false,0
20210608152711.322,92,356,90,388,false,0
20210608152711.823,80,228.5,90,388,false,0.00390625
20210608152712.325,140,213.5,90,388,false,0
20210608152712.824,200,311,90,388,false,0
20210608152713.324,260,238,90,388,false,0.00390625
20210608152713.824,252,178,90,388,false,0.00390625
20210608152714.322,192,238,90,388,false,0
20210608152714.823,132,316,90,388,false,0.00390625
20210608152715.324,80,196,90,388,false,0.00390625
20210608152715.823,140,188.5,90,388,false,0.00390625
20210608152716.326,200,293.5,90,388,false,0
20210608152716.834,260,238,90,388,false,0.00390625
20210608152717.323,228,178,90,388,false,0.00390625
20210608152717.822,168,238,90,388,false,0
20210608152718.324,108,273,90,388,false,0.00390625
20210608152718.823,120,183,90,388,false,0.00390625
20210608152719.335,180,205.5,90,388,false,0.00390625
20210608152719.824,240,328,90,388,false,0
20210608152720.326,300,329.5,90,388,false,0
20210608152720.822,364,329.5,90,388,false,0
20210608152721.325,328,329.5,90,388,false,0
20210608152721.822,268,329.5,90,388,false,0
20210608152722.323,208,329.5,90,388,false,0.00390625
20210608152722.827,172,329.5,90,388,false,0.0078125
20210608152723.325,220,330,90,388,false,0
20210608152723.823,220,388,90,388,false,0.00390625
20210608152724.325,220,271,90,388,false,0
20210608152724.826,220,241,90,388,false,0
20210608152725.323,220,323.5,90,388,false,0.00390625
20210608152725.824,164,328,90,388,false,0.00390625
20210608152726.323,176,328,90,388,false,0.00390625
20210608152726.822,236,304.5,90,388,false,0
20210608152727.324,232,188.5,90,388,false,0.00390625
20210608152727.824,196,196,90,388,false,0.00390625
20210608152728.325,196,316,90,388,false,0
20210608152728.824,196,328,90,388,false,0.00390625
20210608152729.324,196,328,90,388,false,0.00390625
20210608152729.822,196,328,90,388,false,0
20210608152730.325,196,328,90,388,false,0
20210608152730.823,196,328,90,388,false,0.00390625
20210608152731.325,196,328,90,388,false,0
20210608152731.822,196,328,90,388,false,0
20210608152732.324,196,328,90,388,false,0.00390625
20210608152732.826,196,328,90,388,false,0
20210608152733.326,196,328,90,388,false,0
20210608152733.823,196,328,90,388,false,0.00390625
20210608152734.323,196,328,90,388,false,0.00390625
20210608152734.824,196,328,90,388,false,0.00390625
20210608152735.324,196,328,90,388,false,0.00390625
20210608152735.823,196,328,90,388,false,0.00390625
20210608152736.325,196,328,90,388,false,0
20210608152736.826,196,328,90,388,false,0
20210608152737.323,196,328,90,388,false,0.00390625
20210608152737.823,196,328,90,388,false,0.00390625
20210608152738.324,196,328,90,388,false,0.00390625
20210608152738.826,196,328,90,388,false,0
20210608152739.323,196,328,90,388,false,0.00390625
20210608152739.825,196,328,90,388,false,0
20210608152740.324,196,328,90,388,false,0.00390625
20210608152740.824,196,263.5,90,388,false,0
20210608152741.323,196,181,90,388,false,0
20210608152741.822,196,211,90,388,false,0
20210608152742.323,196,328,90,388,false,0.00390625
20210608152742.824,196,328,90,388,false,0
20210608152743.323,196,200.5,90,388,false,0.00390625
20210608152743.828,196,188.5,90,388,false,0.00390625
20210608152744.326,196,293.5,90,388,false,0
20210608152744.825,196,328,90,388,false,0
20210608152745.325,196,328,90,388,false,0
20210608152745.823,196,328,90,388,false,0.00390625
20210608152746.325,196,328,90,388,false,0
20210608152746.824,196,328,90,388,false,0
20210608152747.323,196,328,90,388,false,0.00390625
20210608152747.824,196,328,90,388,false,0
20210608152748.325,196,328,90,388,false,0.00390625
20210608152748.826,196,328,90,388,false,0
20210608152749.322,196,328,90,388,false,0
20210608152750.122,196,328,90,388,false,0
20210608152752.114,196,328,90,388,false,0.9921875
20210608152753.118,196,328,90,388,false,1.00390625
20210608152754.119,196,328,90,388,false,1
20210608152755.117,196,328,90,388,false,1
20210608152756.128,196,328,90,388,false,1.015625
20210608152757.124,196,328,90,388,false,1
20210608152758.115,196,328,90,388,false,0.9921875
20210608152759.124,196,328,90,388,false,1.01171875
20210608152800.112,196,328,90,388,false,40.9921875
20210608152801.122,196,328,90,388,false,1.01171875
20210608152802.118,196,328,90,388,false,0.99609375
20210608152803.122,196,328,90,388,false,1.00390625
20210608152804.119,196,328,90,388,false,0.99609375
20210608152805.115,196,328,90,388,false,0.99609375
20210608152806.118,196,328,90,388,false,1.00390625
20210608152807.113,196,328,90,388,false,0.99609375
20210608152808.115,196,328,90,388,false,1
20210608152809.121,196,328,90,388,false,1.0078125
20210608152810.114,196,328,90,388,false,0.9921875
20210608152811.114,196,328,90,388,false,1
20210608152812.118,196,328,90,388,false,1.00390625
20210608152813.114,196,328,90,388,false,0.99609375
20210608152814.119,196,328,90,388,false,1.00390625
20210608152815.120,196,328,90,388,false,1.00390625
20210608152816.114,196,328,90,388,false,0.99609375
20210608152817.113,196,328,90,388,false,1
20210608152818.123,196,328,90,388,false,1.0078125
20210608152819.115,196,328,90,388,false,0.9921875
20210608152820.122,196,328,90,388,false,1.0078125
20210608152821.112,196,328,90,388,false,0.9921875
20210608152822.118,196,328,90,388,false,1.0078125
20210608152823.123,196,328,90,388,false,1.00390625
20210608152824.117,196,328,90,388,false,0.99609375
20210608152825.122,196,328,90,388,false,1.0078125
20210608152826.121,196,328,90,388,false,1
20210608152827.118,196,328,90,388,false,1
20210608152828.116,196,328,90,388,false,1
20210608152829.116,196,328,90,388,false,1.00390625
20210608152830.123,196,328,90,388,false,1.0078125
